Symbol	BB_001	BB_004	BB_005	MP_001	MP_004	MP_005	SS_001	SS_003	SS_004	SS_005	SS_006	SS_007
AC005632.1	15	0	2	7	0	3	4	4	0	7	5	8
AC005682.5	15	75	43	8	13	21	18	23	1	16	30	42
AC005682.6	0	0	1	3	0	1	0	0	0	0	0	0
AC005682.7	0	0	0	0	0	0	0	0	0	0	2	0
AC005682.8	0	0	1	1	0	4	2	0	0	1	0	1
AC005688.1	0	0	0	0	0	0	2	0	27	0	1	0
AC005696.1	20	0	15	3	0	28	16	22	0	22	6	10
AC005696.2	0	0	0	0	8	0	0	0	0	2	0	2
AC005696.3	0	0	0	0	0	0	0	0	0	0	1	1
AC005702.2	0	0	3	2	0	0	0	3	0	2	2	1
AC005726.11	53	35	17	8	34	15	42	29	0	32	54	46
AC005726.6	100	3	98	73	136	205	85	94	39	113	102	143
AC005822.1	5	0	3	0	0	0	3	0	0	0	1	5
AC005831.1	33	0	7	26	0	10	35	73	0	9	11	31
AC005838.2	0	0	0	0	0	0	5	0	0	0	0	0
AC005840.1	27	64	0	22	28	6	34	33	0	19	7	11
AC005884.1	4	2	5	4	7	6	6	5	1	1	12	13
AC005899.1	0	0	0	0	0	0	0	0	1	5	0	0
AC005915.1	22	0	35	31	5	21	22	25	0	15	26	42
AC005922.3	0	0	0	0	0	0	1	0	0	0	0	0
AC005943.1	2	0	0	0	0	0	0	0	0	1	1	0
AC005962.1	0	0	3	0	0	7	0	0	0	1	3	4
AC005971.3	60	29	44	67	4	29	42	79	0	38	38	59
AC005996.1	0	0	0	7	0	0	0	0	0	2	1	2
AC006001.1	7	0	0	8	9	9	1	5	0	7	8	2
AC006004.1	0	0	0	0	0	1	0	0	0	0	0	0
AC006008.1	19	0	4	29	9	21	9	20	0	8	7	10
AC006014.8	0	0	0	0	0	0	0	0	0	3	0	1
AC006017.1	4	0	2	3	0	0	0	0	0	1	1	2
AC006023.8	0	0	0	0	0	2	0	0	0	0	0	7
AC006026.11	3	0	0	3	0	0	6	6	0	0	1	0
AC006026.13	1	0	0	4	9	2	0	2	0	2	3	0
AC006026.2	0	0	0	0	0	2	0	0	0	0	2	0
AC006026.9	0	0	0	0	0	1	4	0	0	3	0	0
AC006027.2	5	0	5	1	6	12	7	8	0	1	8	4
AC006028.9	0	0	8	7	4	3	7	4	0	13	2	9
AC006030.1	0	0	3	3	6	7	0	1	0	3	7	7
AC006033.22	0	0	0	4	4	0	4	0	0	0	0	0
AC006039.4	5	0	13	0	8	2	4	5	0	1	6	12
AC006042.7	0	0	1	0	0	0	1	0	0	3	4	0
AC006042.8	54	0	23	52	12	25	19	41	39	34	51	76
AC006064.1	4	0	2	12	5	4	10	17	0	0	4	9
AC006064.3	6	0	7	1	5	1	4	3	0	8	4	3
AC006111.1	17	1	2	3	23	5	1	0	0	10	1	3
AC006111.2	0	0	0	0	0	0	0	0	0	1	0	0
AC006116.1	6	39	13	11	0	4	12	24	0	10	15	15
AC006116.2	0	0	1	0	0	0	10	0	0	1	1	0
AC006153.3	0	0	0	0	0	0	0	0	0	1	0	0
AC006160.5	10	0	1	10	0	0	0	5	13	3	6	0
AC006195.2	4	0	16	10	8	5	9	5	0	8	10	21
AC006199.1	0	0	0	0	0	0	1	0	0	0	0	0
AC006207.1	0	1	2	0	0	0	2	0	0	0	1	2
AC006213.1	15	0	15	15	0	17	32	7	0	8	12	12
AC006262.1	0	0	0	0	0	0	0	0	0	1	1	0
AC006262.2	0	0	0	0	0	1	0	0	0	0	0	0
AC006276.1	7	0	1	4	0	4	20	3	0	0	0	1
AC006277.2	0	0	4	0	0	0	2	3	0	1	1	1
AC006296.3	3	0	10	4	0	1	10	1	13	5	8	5
AC006349.1	0	0	3	0	0	1	5	0	0	0	0	0
AC006368.1	0	0	0	0	0	0	0	0	0	1	0	0
AC006369.2	56	0	1	55	0	5	61	52	22	27	54	5
AC006369.3	2	0	0	0	0	0	0	0	0	0	0	0
AC006372.4	0	0	0	0	0	0	0	0	0	0	0	1
AC006372.5	0	0	0	0	0	0	2	0	0	2	0	0
AC006372.6	0	0	0	0	0	0	0	0	0	4	1	2
AC006378.3	0	0	3	4	0	0	0	2	0	0	1	1
AC006427.1	39	36	29	13	11	57	23	38	0	53	19	53
AC006427.2	0	0	0	0	0	1	0	0	0	0	0	0
AC006430.1	21	0	24	62	68	63	20	25	0	25	33	32
AC006435.1	8	0	0	21	2	10	7	5	32	6	11	11
AC006445.7	1	0	0	0	0	0	0	0	0	0	0	0
AC006445.8	0	0	1	0	0	0	0	0	0	0	0	0
AC006449.1	0	0	0	1	0	0	0	0	0	0	0	2
AC006460.2	2	0	0	0	0	0	0	0	0	0	0	0
AC006465.3	163	42	95	116	26	88	151	105	0	94	144	148
AC006465.4	0	0	0	0	0	1	0	0	0	0	0	0
AC006483.7	33	0	11	14	8	27	3	2	0	9	15	18
AC006486.1	9	0	2	7	45	41	9	1	1	13	4	14
AC006499.1	0	0	2	0	0	0	0	0	0	0	0	0
AC006504.1	42	0	26	25	9	26	26	20	0	8	22	16
AC006504.2	44	0	18	15	1	19	14	20	0	21	16	30
AC006509.4	0	0	0	0	0	0	0	0	0	0	0	1
AC006509.6	0	0	0	0	0	2	0	0	0	0	0	0
AC006547.14	0	40	0	2	0	0	0	0	0	0	0	0
AC006547.8	0	0	9	4	6	15	3	8	0	18	14	19
AC006557.2	3	0	2	0	0	1	1	0	0	3	1	1
AC006557.3	0	0	1	0	0	0	0	0	0	0	1	0
AC006927.1	0	0	0	0	0	0	0	0	0	0	0	1
AC006947.1	2	0	30	0	2	41	1	27	0	30	16	44
AC006953.1	0	0	0	0	6	0	0	0	0	0	0	0
AC006978.6	137	132	73	133	32	32	115	147	56	108	149	104
AC006994.1	7	0	5	0	0	2	0	0	0	0	1	1
AC006994.2	0	0	1	0	0	0	4	0	0	0	1	0
AC007000.1	109	197	125	57	34	125	109	81	19	85	91	130
AC007000.10	5	0	0	2	11	3	0	3	0	0	1	9
AC007000.11	0	0	0	0	0	2	0	3	0	0	1	1
AC007000.12	0	0	0	0	6	0	0	0	0	0	0	1
AC007000.7	6	0	4	10	5	10	14	2	0	12	20	22
AC007014.1	6	0	1	2	34	19	12	5	0	3	5	8
AC007016.3	0	0	3	3	0	0	1	0	0	0	0	2
AC007036.4	18	32	12	5	16	15	9	8	5	25	23	15
AC007038.7	44	85	48	45	14	50	51	36	0	21	19	50
AC007040.7	0	0	0	2	0	0	0	6	0	0	2	2
AC007040.8	8	0	0	0	0	0	0	0	0	0	0	2
AC007041.2	6	0	9	0	5	6	12	1	0	12	5	9
AC007050.17	0	0	0	0	0	0	0	0	0	3	0	0
AC007050.9	0	0	0	0	0	0	0	0	0	0	0	4
AC007064.24	0	0	0	0	0	0	0	0	0	0	0	1
AC007099.1	0	0	0	0	0	2	0	0	0	0	0	1
AC007128.1	0	0	0	0	0	1	1	0	0	0	0	0
AC007163.1	0	0	0	0	0	0	0	0	0	2	0	0
AC007163.3	0	0	2	0	0	0	0	0	0	0	0	0
AC007182.1	21	0	9	18	5	20	19	34	2	9	22	11
AC007224.1	0	0	0	1	0	0	4	0	7	1	7	2
AC007238.1	5	0	9	1	9	2	3	10	0	2	4	6
AC007245.1	442	281	127	260	136	92	234	129	35	130	89	128
AC007246.3	9	0	7	6	1	8	2	4	0	18	10	8
AC007248.6	0	0	0	0	0	0	0	2	0	0	0	0
AC007248.7	0	0	0	5	0	0	8	0	0	2	1	0
AC007249.3	3	0	0	0	0	0	3	0	0	0	3	2
AC007255.7	0	0	3	0	0	0	3	0	0	3	1	3
AC007255.8	0	0	0	0	0	0	0	2	0	0	0	0
AC007256.1	0	1	0	0	3	1	4	2	0	0	0	1
AC007256.5	15	48	45	9	3	14	11	2	0	18	45	69
AC007272.2	3	1	4	0	0	5	3	2	3	4	2	3
AC007272.3	18	0	6	6	10	8	19	7	0	3	1	6
AC007276.5	0	0	1	9	0	0	0	0	0	0	0	4
AC007278.2	81	0	0	146	3	5	54	107	0	4	2	0
AC007278.3	130	0	0	169	31	13	79	60	116	7	2	0
AC007282.6	0	0	0	0	0	0	0	0	0	0	0	1
AC007283.5	89	54	31	96	47	34	99	101	23	45	53	58
AC007285.6	0	0	0	0	0	0	0	1	0	0	0	0
AC007308.1	37	0	39	40	97	144	34	44	13	58	50	53
AC007308.6	0	0	0	0	0	0	0	0	0	2	0	0
AC007318.5	3	0	1	2	1	0	0	0	0	0	2	3
AC007327.6	0	0	0	0	0	0	0	0	10	0	0	0
AC007349.5	7	0	8	3	0	3	14	1	0	7	7	2
AC007349.7	2	0	0	2	0	0	0	0	0	0	0	0
AC007362.1	0	0	0	0	0	1	0	0	0	0	0	0
AC007365.1	0	0	0	0	0	0	0	0	0	0	1	0
AC007381.2	0	18	0	0	0	0	0	0	0	0	0	0
AC007381.3	0	0	0	0	0	0	0	0	0	0	0	1
AC007383.3	26	0	8	30	3	10	21	9	13	13	14	7
AC007383.5	2	0	14	8	2	10	10	7	0	8	8	12
AC007384.1	3	0	0	0	0	0	0	0	0	0	0	0
AC007384.3	0	0	0	0	0	0	0	0	0	1	0	0
AC007386.3	7	0	8	0	0	10	4	0	0	9	2	2
AC007386.4	0	0	12	5	0	9	5	9	0	5	5	5
AC007387.2	0	0	0	0	1	0	0	0	0	0	0	0
AC007389.3	0	0	1	0	2	0	1	4	0	1	4	2
AC007390.5	173	23	198	147	98	141	149	116	38	83	226	296
AC007390.6	0	0	1	3	0	0	3	2	0	0	1	2
AC007401.1	0	0	6	5	9	0	1	0	0	3	1	3
AC007401.2	2	0	0	1	0	0	1	2	0	2	1	1
AC007405.2	4	0	0	0	0	0	0	0	0	0	0	0
AC007405.4	0	0	0	0	1	1	0	0	0	0	0	0
AC007405.6	5	0	0	1	0	0	0	0	0	0	0	0
AC007422.1	0	0	0	0	0	0	0	0	23	0	0	0
AC007431.1	36	220	16	9	11	21	10	15	41	13	9	18
AC007464.1	8	0	0	1	0	0	1	1	0	0	3	0
AC007465.1	0	0	1	0	0	0	0	0	0	0	0	0
AC007495.1	16	0	0	14	11	0	3	11	0	0	2	0
AC007546.1	0	0	0	0	0	0	0	0	0	0	0	1
AC007551.1	0	0	2	8	0	0	0	0	0	1	5	3
AC007551.2	0	0	0	1	0	0	0	1	0	0	0	0
AC007551.3	17	0	15	11	4	7	6	11	0	11	8	11
AC007566.10	33	0	25	16	11	9	13	16	0	0	11	12
AC007566.11	0	0	0	2	0	4	3	0	0	0	0	3
AC007595.5	0	0	0	0	0	0	0	2	0	0	0	0
AC007599.1	0	0	0	0	0	0	0	0	0	0	0	1
AC007601.1	0	0	0	0	4	0	0	0	0	0	0	0
AC007620.3	5	0	6	1	9	19	14	3	17	7	3	11
AC007638.1	0	0	1	0	0	0	0	0	0	0	0	1
AC007639.1	0	0	0	0	0	0	0	1	0	0	31	0
AC007663.1	0	0	4	4	15	2	0	0	0	10	1	10
AC007679.3	0	0	2	0	0	0	0	0	0	0	0	0
AC007686.1	6	0	8	6	0	5	39	19	0	4	5	5
AC007687.1	2	0	0	0	0	0	0	1	0	0	0	0
AC007690.1	79	0	39	54	32	43	28	65	11	50	49	37
AC007722.1	7	20	5	5	10	3	3	2	9	13	8	11
AC007731.1	8	0	2	5	0	11	0	5	0	3	6	8
AC007739.1	0	0	0	0	0	0	0	0	10	0	0	0
AC007743.1	0	0	0	0	0	0	0	4	21	0	2	1
AC007773.1	2	0	4	0	0	5	10	10	0	5	1	12
AC007780.1	0	0	0	0	0	0	2	0	0	0	0	0
AC007834.1	0	0	3	1	0	5	3	2	0	2	2	1
AC007842.1	0	0	17	0	0	19	0	1	0	9	8	2
AC007875.2	0	0	0	0	0	0	2	0	0	0	0	1
AC007875.3	0	0	0	0	0	1	0	6	0	0	0	1
AC007878.1	104	39	49	62	27	96	48	65	37	37	36	68
AC007879.2	0	0	4	0	0	3	0	0	0	0	1	10
AC007879.3	0	62	0	0	0	0	0	0	0	0	0	0
AC007879.4	0	0	1	0	0	0	0	0	0	0	0	1
AC007879.5	11	0	6	2	3	3	0	16	0	8	14	9
AC007883.1	0	0	0	0	0	0	0	0	0	0	0	1
AC007952.1	0	0	4	0	1	6	0	1	0	7	2	15
AC007956.1	0	0	1	1	0	0	7	0	0	3	3	0
AC007969.4	0	0	0	6	0	0	0	0	0	0	0	0
AC007969.5	3	2	35	2	2	5	10	10	3	14	24	18
AC008009.1	4	0	1	0	0	3	0	0	0	0	1	0
AC008038.1	4	4	12	2	6	2	6	19	3	11	24	16
AC008038.2	1	2	7	3	3	9	4	1	5	4	7	10
AC008045.1	0	0	0	0	0	0	0	0	8	0	0	0
AC008062.1	0	0	62	0	0	52	0	13	0	41	43	52
AC008063.2	0	0	3	3	0	2	9	6	7	0	2	5
AC008063.3	0	0	0	0	0	0	0	1	0	0	0	0
AC008065.1	0	0	0	3	0	0	1	0	0	1	0	4
AC008073.1	154	38	123	140	32	57	128	108	30	67	98	122
AC008073.5	82	46	134	96	19	69	74	87	0	127	179	163
AC008073.9	0	0	3	3	0	0	2	2	0	0	5	5
AC008074.1	0	0	2	1	0	0	5	4	0	4	4	8
AC008083.1	269	475	666	183	402	546	259	252	403	625	552	788
AC008088.2	0	0	0	0	0	0	0	0	10	0	1	0
AC008088.3	0	0	0	0	0	0	0	0	0	0	1	3
AC008103.5	0	0	0	0	4	0	0	0	0	1	0	0
AC008105.1	200	194	290	93	201	340	147	116	90	270	215	238
AC008154.4	0	0	0	0	0	0	0	0	0	0	0	1
AC008155.1	0	0	0	0	0	0	0	0	1	0	0	0
AC008174.3	1	0	4	0	0	3	0	0	0	0	0	3
AC008264.4	0	0	3	0	0	2	0	0	0	1	0	2
AC008268.3	195	45	84	150	41	121	150	205	41	121	107	175
AC008269.2	9	0	1	0	0	0	0	0	0	1	1	1
AC008278.3	0	0	0	0	1	0	0	0	0	0	0	0
AC008280.5	52	0	30	30	35	56	34	46	0	48	28	47
AC008392.1	36	25	24	14	71	42	35	62	22	19	31	47
AC008394.1	0	0	0	2	10	0	0	0	0	0	0	0
AC008397.1	0	0	0	0	0	0	1	0	0	0	0	0
AC008474.1	0	0	0	0	5	2	1	0	0	0	1	1
AC008474.2	0	0	0	0	0	0	8	0	11	2	1	0
AC008481.1	1	0	1	3	0	8	4	0	0	3	2	2
AC008481.2	0	0	0	0	0	1	1	0	0	0	0	0
AC008522.1	0	0	2	0	0	4	0	8	0	3	0	0
AC008537.1	0	0	0	1	0	4	0	0	0	0	1	0
AC008537.3	0	0	0	0	0	0	1	2	0	0	0	0
AC008537.4	0	0	5	7	0	7	0	0	0	7	0	2
AC008555.1	0	0	0	0	0	0	0	3	0	0	2	0
AC008567.1	4	0	0	1	3	1	0	0	0	12	1	0
AC008569.1	743	327	68	335	934	254	511	457	113	246	119	50
AC008592.3	0	0	1	4	0	0	0	0	0	0	2	7
AC008622.1	0	0	0	0	8	0	0	2	0	0	0	0
AC008676.1	76	0	63	56	45	72	45	41	0	74	47	112
AC008686.1	0	0	0	0	11	3	3	0	0	4	3	0
AC008694.2	0	0	0	0	0	2	4	0	0	0	1	0
AC008697.1	0	0	0	0	0	0	0	2	0	0	1	0
AC008728.2	0	0	0	7	0	0	0	6	0	2	1	0
AC008731.1	11	0	7	2	18	6	6	5	0	15	15	17
AC008739.3	0	0	0	2	0	0	0	0	0	0	0	0
AC008743.7	0	0	1	0	0	0	0	0	0	4	0	0
AC008746.11	74	0	64	59	64	65	60	66	0	39	47	88
AC008746.3	9	0	10	1	9	18	10	10	17	8	1	6
AC008751.1	0	0	0	0	0	0	1	0	0	1	0	0
AC008751.2	0	0	0	0	0	1	0	1	0	4	1	3
AC008753.3	0	0	0	0	0	0	0	0	0	0	0	1
AC008753.6	4	0	2	1	38	7	8	8	1	8	10	6
AC008759.1	10	0	19	8	24	12	3	16	0	14	11	27
AC008763.1	132	505	123	65	72	84	100	101	238	108	122	99
AC008764.1	0	0	1	1	0	3	0	0	0	11	7	2
AC008806.2	8	0	3	4	0	1	0	0	0	4	2	0
AC008810.1	605	423	475	728	137	258	550	626	214	410	703	662
AC008810.2	0	0	0	0	0	0	0	0	0	0	1	0
AC008850.3	4	0	10	17	0	10	0	0	1	3	2	15
AC008868.1	0	0	0	0	0	1	0	0	0	1	0	1
AC008870.1	0	0	0	0	7	0	0	0	0	0	0	0
AC008872.1	11	0	0	6	0	0	0	0	0	0	4	1
AC008888.1	0	0	0	0	0	0	0	2	0	0	0	0
AC008888.7	0	0	1	1	0	3	1	0	0	0	0	0
AC008940.1	0	0	0	0	0	0	0	0	0	1	0	0
AC008969.1	48	0	28	34	0	7	38	57	0	16	10	34
AC008984.2	0	0	0	0	0	0	0	0	0	0	0	1
AC008993.1	63	44	56	52	74	97	90	88	0	84	72	74
AC009041.2	0	0	2	0	0	13	0	2	0	1	9	5
AC009053.1	117	0	105	68	63	134	127	59	50	79	85	100
AC009061.1	3	0	0	0	0	0	0	1	0	0	0	0
AC009065.1	0	0	0	0	0	0	0	4	0	0	0	0
AC009065.2	0	48	1	0	0	4	2	0	0	3	1	3
AC009086.1	147	0	21	106	17	25	86	36	8	33	35	26
AC009093.1	100	1	31	73	43	17	52	52	1	41	34	37
AC009093.2	2	1	1	14	18	14	13	8	0	7	15	9
AC009113.1	7	0	18	5	0	6	22	6	0	11	11	13
AC009113.2	0	0	0	0	4	0	0	0	0	0	0	0
AC009120.3	38	52	20	32	16	14	27	21	0	11	10	30
AC009121.1	0	0	1	0	0	0	0	0	0	0	1	1
AC009123.1	13	0	2	0	0	1	0	0	0	7	0	12
AC009133.1	4	0	6	4	0	18	0	4	0	14	1	1
AC009133.2	29	70	46	11	72	57	26	47	18	45	145	81
AC009171.1	34	0	23	9	6	20	7	10	0	13	12	23
AC009196.1	0	0	3	1	0	12	1	3	0	3	7	2
AC009228.1	0	0	0	0	0	0	2	4	0	0	0	1
AC009229.4	0	0	2	0	0	0	0	0	0	1	0	0
AC009236.1	0	0	1	0	0	0	0	0	18	0	0	0
AC009237.1	0	0	2	1	0	5	5	2	0	0	4	2
AC009237.8	0	0	0	0	0	0	2	0	0	1	1	0
AC009238.8	0	0	2	0	0	0	0	0	0	0	0	0
AC009245.3	6	2	10	1	12	8	5	5	0	5	10	12
AC009248.1	0	0	0	4	0	0	1	5	0	0	1	0
AC009274.6	0	0	3	2	0	0	0	0	0	0	1	1
AC009292.1	0	0	0	0	0	0	3	0	0	0	0	0
AC009299.2	0	0	0	0	0	1	0	0	0	0	0	0
AC009299.3	23	0	35	20	0	33	18	31	0	39	46	85
AC009299.5	0	0	0	0	2	0	0	0	1	0	0	0
AC009302.2	0	1	0	0	0	0	0	0	0	0	1	0
AC009303.3	12	0	1	14	13	8	5	20	0	6	12	8
AC009312.1	0	0	0	0	0	0	0	1	0	2	2	0
AC009313.2	0	0	0	0	0	0	2	0	0	0	1	0
AC009336.1	0	0	0	0	0	0	2	0	0	0	0	0
AC009336.23	0	0	0	0	0	0	0	5	0	0	0	1
AC009362.2	0	0	1	0	0	0	0	0	0	0	0	1
AC009365.3	0	0	0	0	0	0	0	0	7	0	0	0
AC009403.2	5	10	19	10	0	16	11	12	32	10	16	29
AC009404.2	62	45	45	61	29	18	16	9	0	31	37	40
AC009413.1	0	0	1	0	1	0	0	0	0	1	0	1
AC009452.1	4	0	18	8	13	27	2	14	0	10	9	31
AC009464.1	4	72	11	12	5	22	15	2	0	1	7	12
AC009473.1	0	0	2	0	0	0	0	0	0	0	1	3
AC009475.2	0	0	1	0	0	0	0	1	0	0	0	0
AC009480.3	0	0	0	0	0	0	0	0	0	0	0	3
AC009487.6	2	0	1	1	0	0	2	3	0	1	0	1
AC009487.7	0	0	0	0	0	0	0	0	13	0	0	0
AC009495.2	10	44	0	3	4	0	3	0	8	1	0	0
AC009495.3	4	0	6	4	0	0	0	3	0	0	2	4
AC009495.4	1	0	4	1	0	2	3	1	0	0	3	4
AC009501.4	0	1	0	0	0	0	0	0	0	0	0	0
AC009502.4	0	0	0	0	0	0	0	0	0	0	0	2
AC009505.2	0	0	0	0	0	0	2	0	0	0	1	0
AC009505.4	0	0	0	0	0	0	0	0	25	0	0	0
AC009506.1	0	0	0	0	0	0	0	2	0	0	1	0
AC009518.8	0	0	0	0	0	0	1	0	0	0	0	0
AC009541.1	0	0	0	0	0	0	0	0	0	0	0	1
AC009542.2	0	0	2	0	0	0	0	0	0	0	1	0
AC009731.1	1	0	2	0	0	1	0	0	0	2	3	3
AC009753.1	1	0	0	0	0	0	0	0	0	0	0	0
AC009784.1	0	0	0	0	0	0	0	0	0	1	0	0
AC009784.3	0	29	0	3	0	0	0	4	26	5	9	3
AC009892.9	0	0	0	0	0	0	0	0	0	4	0	0
AC009902.1	0	0	0	0	0	0	0	0	0	0	1	0
AC009945.3	0	0	1	0	0	0	0	0	0	0	1	0
AC009945.4	0	0	0	0	0	0	1	0	0	0	0	0
AC009948.3	356	188	240	349	89	263	219	189	12	121	193	215
AC009948.5	43	30	66	35	25	28	40	32	0	69	29	35
AC009948.7	0	0	3	0	0	0	0	0	0	4	1	3
AC009950.2	0	0	0	0	0	0	0	9	0	0	1	0
AC009951.1	138	94	38	189	30	8	89	11	43	125	7	2
AC009960.3	0	0	0	0	0	4	0	0	0	0	0	0
AC009960.8	0	0	1	0	0	0	0	0	0	0	0	0
AC009961.2	14	0	1	6	0	0	0	1	1	0	2	2
AC009961.3	7	0	12	3	0	3	5	1	0	1	5	8
AC009961.5	1	0	5	15	0	0	9	10	0	8	3	6
AC009963.3	0	0	0	2	0	2	0	3	0	0	0	0
AC009963.6	0	1	0	0	0	0	0	0	0	0	0	0
AC009967.3	0	38	0	0	0	0	0	0	0	0	0	0
AC009967.6	3	0	0	0	0	0	2	0	0	1	1	0
AC009973.2	6	0	0	0	0	0	0	0	0	0	0	0
AC009996.1	58	55	54	29	25	43	73	44	20	30	42	71
AC010082.1	13	0	0	1	0	0	0	0	0	1	1	0
AC010087.4	0	0	0	2	0	0	0	0	0	0	0	0
AC010093.1	0	0	0	0	0	0	0	1	0	0	0	0
AC010095.7	0	0	2	0	0	0	0	0	0	0	0	0
AC010127.3	0	0	0	0	0	0	0	0	0	0	0	2
AC010132.11	0	0	0	0	0	3	0	0	0	0	0	1
AC010136.2	0	0	2	0	0	2	1	0	0	0	0	0
AC010138.3	0	2	0	0	0	1	0	0	0	0	1	0
AC010148.1	0	0	1	0	0	0	0	0	0	0	5	3
AC010149.1	35	0	26	47	16	33	54	64	31	32	27	26
AC010150.1	3	0	3	1	12	2	2	0	0	3	0	1
AC010168.1	0	0	2	0	0	0	2	0	15	0	2	1
AC010173.1	2	0	0	0	0	0	0	0	0	0	0	0
AC010198.1	0	0	0	0	0	0	1	0	0	0	1	0
AC010206.1	13	0	3	0	1	1	0	14	0	6	4	4
AC010226.1	233	0	207	253	22	71	171	169	43	110	257	261
AC010240.2	1	3	4	0	0	0	0	4	1	3	2	4
AC010240.3	0	0	0	0	3	0	0	0	16	0	0	0
AC010282.1	0	0	0	0	0	0	1	0	0	0	2	0
AC010301.1	0	0	1	2	0	0	4	0	0	4	4	1
AC010323.1	5	0	3	2	0	1	5	0	0	0	0	1
AC010325.1	0	0	0	0	0	3	0	6	0	1	0	2
AC010326.2	0	0	0	0	0	0	0	2	0	0	2	0
AC010332.1	24	0	5	32	17	8	16	30	0	4	9	13
AC010336.1	6	0	3	0	8	12	5	0	0	3	7	3
AC010336.2	0	0	7	0	0	3	3	2	0	20	4	5
AC010441.1	228	197	25	370	19	8	221	135	26	22	55	10
AC010468.1	1	1	10	1	1	3	1	0	0	3	1	8
AC010487.1	13	0	1	4	9	0	0	5	0	3	3	6
AC010491.1	165	171	126	111	192	149	114	120	66	162	166	156
AC010492.2	3	0	0	0	0	0	0	0	0	0	0	0
AC010506.1	6	0	7	13	7	6	13	13	0	9	6	7
AC010507.1	26	0	19	25	106	48	30	26	0	22	25	24
AC010525.1	10	0	9	12	16	21	15	29	0	14	4	13
AC010525.2	0	0	0	0	0	0	0	0	0	0	0	1
AC010531.1	1	0	6	2	0	2	6	3	0	10	10	6
AC010536.1	370	85	260	220	513	668	297	215	66	348	146	211
AC010536.2	73	42	56	60	43	89	48	11	8	65	23	49
AC010547.1	0	0	0	0	0	0	3	0	0	0	0	0
AC010609.2	36	0	18	51	0	12	4	23	0	17	8	21
AC010615.1	0	0	0	8	0	0	16	4	0	0	0	2
AC010615.2	2	0	0	0	0	0	4	0	0	1	1	2
AC010618.1	12	0	16	3	5	18	7	10	0	14	4	14
AC010620.1	2	0	4	3	12	8	3	5	0	16	6	10
AC010646.1	0	37	0	0	0	0	0	4	0	2	0	0
AC010677.5	1	1	0	0	0	0	0	0	0	0	1	0
AC010680.1	0	0	6	2	0	2	0	0	0	3	0	2
AC010724.1	2	2	2	0	2	1	1	1	0	2	5	4
AC010724.2	4	0	1	4	4	19	0	3	0	0	3	9
AC010733.4	0	0	0	0	0	0	0	0	12	0	2	0
AC010733.5	8	0	8	0	3	7	2	4	0	0	1	9
AC010733.7	0	0	0	0	0	0	0	0	0	0	1	0
AC010733.8	6	0	7	8	6	20	18	4	0	12	5	24
AC010746.2	220	0	101	192	47	187	158	160	19	124	107	228
AC010746.3	0	0	0	0	0	0	0	3	0	0	0	1
AC010746.4	0	0	0	1	0	0	2	5	0	0	1	0
AC010760.1	205	55	24	66	8	2	81	57	17	11	75	33
AC010789.1	0	0	1	0	0	1	0	0	11	0	0	0
AC010859.1	218	0	152	147	85	117	154	123	20	124	203	200
AC010872.2	8	0	0	6	0	0	1	0	0	1	0	0
AC010878.3	0	0	0	0	0	0	0	2	0	2	0	1
AC010883.1	239	129	76	133	89	28	232	148	53	112	131	40
AC010883.5	17	31	15	15	0	11	17	19	0	12	17	11
AC010884.1	0	0	0	0	0	0	0	3	0	0	0	0
AC010894.3	0	0	0	0	0	0	0	0	0	0	1	1
AC010894.5	0	0	1	0	0	0	0	0	0	0	0	0
AC010900.1	0	0	0	0	0	6	4	0	0	0	1	1
AC010900.2	2	0	4	9	9	15	11	16	0	9	4	18
AC010931.2	0	0	0	0	8	1	0	0	0	2	0	0
AC010976.1	0	56	0	0	0	0	0	0	0	0	0	0
AC010982.1	3	0	1	4	0	5	2	0	0	3	3	3
AC010983.1	0	0	6	0	0	0	0	0	0	0	4	4
AC010984.3	0	0	0	0	0	0	0	0	0	2	0	0
AC010990.1	0	0	0	0	0	1	0	0	0	0	0	0
AC011037.1	2	57	1	1	3	5	4	0	0	0	5	4
AC011139.1	2	3	6	0	4	3	3	7	0	7	6	10
AC011236.8	4	0	0	0	0	0	0	0	0	0	0	0
AC011247.3	0	0	0	4	5	0	0	4	0	0	0	0
AC011288.2	0	0	2	1	0	0	0	0	0	0	0	2
AC011290.4	0	0	0	3	0	0	0	0	0	4	0	0
AC011295.1	0	0	0	3	0	0	2	0	0	0	0	0
AC011298.2	0	0	0	0	0	1	0	0	0	0	0	0
AC011322.1	0	0	0	0	0	0	1	0	0	0	1	0
AC011322.4	1	0	10	2	6	7	1	3	0	12	3	9
AC011325.1	0	0	0	0	0	0	4	0	0	0	1	0
AC011330.6	0	0	0	0	1	0	0	0	0	0	0	0
AC011333.1	0	0	0	0	0	0	0	0	0	0	1	0
AC011357.1	440	152	18	248	98	23	281	133	83	105	74	8
AC011366.3	0	0	0	0	0	3	0	0	0	0	1	2
AC011385.1	4	30	6	8	0	0	4	0	14	2	10	2
AC011385.2	0	34	6	5	0	0	0	0	0	0	3	0
AC011404.1	0	0	0	0	0	0	1	0	11	3	1	0
AC011442.1	2	0	10	6	0	10	4	18	27	12	9	9
AC011443.1	0	0	0	0	0	0	0	2	0	0	1	0
AC011450.1	35	0	32	12	33	42	15	13	11	28	12	29
AC011460.1	1	0	0	0	0	0	0	0	0	0	0	0
